Video,Blinking,Eyebrow Contractions,Cheek Raising,Facial Twitching,Yawning,Smiling,Frowning,Looking Away
1813740221.mp4,2,3,1,26,1,1,0,0
1813740224.mp4,1,2,1,24,1,1,0,0
1813740225.mp4,4,3,1,13,1,1,0,0
1813740226.mp4,3,0,1,8,1,1,0,0
1813740227.mp4,3,2,1,18,1,1,0,0
1813740229.mp4,5,6,1,14,1,1,0,0
181374023.mp4,2,0,1,10,1,1,0,0
1813740231.mp4,2,6,1,7,1,1,0,0
1813740232.mp4,1,17,1,4,1,1,0,0
1813740233.mp4,1,4,1,3,1,1,0,0
1813740234.mp4,1,0,1,4,1,1,0,0
1813740235.mp4,2,21,1,6,1,1,0,0
1813740236.mp4,0,0,1,18,1,1,0,0
1813740237.mp4,1,0,1,4,1,1,0,0
1813740238.mp4,0,0,1,10,1,1,0,0
181374024.mp4,0,0,1,5,1,1,0,0
1813740240.mp4,0,3,1,7,1,1,0,0
1813740241.mp4,3,17,1,12,1,1,0,0
1813740242.mp4,0,0,1,6,1,1,0,0
1813740243.mp4,1,0,1,11,1,1,0,0
1813740245.mp4,2,4,1,16,1,1,0,0
1813740249.mp4,1,4,1,16,1,1,0,0
181374025.mp4,2,0,1,6,1,1,0,0
1813740250.mp4,4,11,1,6,1,1,0,0
1813740251.mp4,3,2,1,6,1,1,0,0
1813740252.mp4,2,1,1,4,1,1,0,0
1813740253.mp4,3,1,1,4,1,1,0,0
1813740255.mp4,1,1,1,5,1,1,0,0
1813740256.mp4,4,2,1,15,1,1,0,0
1813740257.mp4,3,3,1,17,1,1,0,0
1813740258.mp4,1,0,1,3,1,1,0,0
1813740259.mp4,2,0,1,11,1,2,0,0
181374026.mp4,2,0,1,18,1,1,0,0
1813740260.mp4,1,0,1,5,1,1,0,0
1813740261.mp4,1,0,1,1,1,1,0,0
1813740262.mp4,0,0,1,4,1,1,0,0
1813740263.mp4,0,0,1,16,1,1,0,0
1813740264.mp4,0,0,1,3,1,1,0,0
1813740265.mp4,0,0,1,5,1,1,0,0
1813740266.mp4,1,0,1,2,1,1,0,0
1813740267.mp4,2,0,1,15,1,1,0,0
1813740268.mp4,1,0,1,2,1,1,0,0
1813740269.mp4,2,1,1,8,1,1,0,0
181374027.mp4,2,0,1,8,1,1,0,0
1813740270.mp4,2,1,1,6,1,1,0,0
1813740271.mp4,4,0,1,8,1,1,0,0
1813740272.mp4,1,0,1,3,1,1,0,0
1813740273.mp4,1,2,1,0,1,1,0,0
1813740274.mp4,2,3,1,10,1,1,0,0
1813740275.mp4,3,8,1,14,1,1,0,0
1813740276.mp4,1,0,1,5,1,1,0,0
1813740277.mp4,3,0,1,14,1,2,0,0
1813740278.mp4,1,0,1,6,1,1,0,0
1813740279.mp4,0,0,1,2,1,1,0,0
181374028.mp4,0,0,1,5,1,1,0,0
181374029.mp4,5,2,1,19,1,1,0,0
2000481035.mp4,0,1,1,28,1,1,0,1
2000481036.mp4,0,1,1,35,1,1,0,0
2000481037.mp4,1,1,1,34,1,1,0,0
2000481038.mp4,0,0,1,21,1,1,0,0
2000481039.mp4,3,3,1,40,1,1,0,0
2000481040.mp4,0,3,1,42,1,1,0,0
2000481041.mp4,2,2,1,51,1,1,0,0
2000481043.mp4,0,3,1,35,1,1,0,0
2000481048.mp4,0,0,1,37,1,1,0,0
2000482008.mp4,7,1,1,13,1,1,0,1
2000482009.mp4,4,1,1,17,1,1,0,0
2000482012.mp4,5,1,1,11,1,1,0,0
2000482018.mp4,5,1,1,8,1,1,0,0
2000482021.mp4,7,1,1,15,1,1,0,0
2000482034.mp4,1,12,1,33,1,1,0,0
2000482037.mp4,2,0,1,20,1,1,0,0
2000482038.mp4,2,1,1,41,1,1,0,0
2000482039.mp4,0,1,1,30,1,1,0,0
2000482041.mp4,2,2,1,30,1,1,0,0
2000482042.mp4,0,0,1,27,1,1,0,0
2000482043.mp4,0,0,1,37,1,1,0,0
2000482044.mp4,1,2,1,46,1,1,0,0
2000482049.mp4,0,5,4,38,1,1,0,0
2000482050.mp4,0,11,2,40,1,1,0,0
2000482052.mp4,1,3,2,41,1,1,0,0
2000482059.mp4,1,0,1,22,1,1,0,0
2000482065.mp4,2,0,1,28,1,1,0,0
2000482066.mp4,0,2,2,42,1,1,0,0
2000482067.mp4,1,0,1,37,1,1,0,0
2000482068.mp4,1,0,1,34,1,1,0,0
2000482070.mp4,0,0,1,26,1,1,0,0
2000491062.mp4,2,0,0,5,1,1,0,0
2000491064.mp4,1,0,0,6,1,1,0,0
2000491065.mp4,4,0,0,4,1,6,0,0
2000491066.mp4,1,0,0,2,1,1,0,0
2000491067.mp4,4,0,0,13,1,1,0,0
2000491068.mp4,3,0,0,10,1,1,0,0
2000491070.mp4,4,3,1,22,1,3,0,0
2000491072.mp4,7,7,0,14,1,2,0,0
2000491074.mp4,6,1,3,15,1,3,0,0
2000491075.mp4,9,1,14,16,1,1,0,0
2000491076.mp4,5,1,12,9,1,1,0,0
2000491077.mp4,7,8,3,19,1,3,0,0
2000491078.mp4,6,20,2,10,1,1,0,0
2000491079.mp4,6,7,14,13,1,1,0,0
2000501001.mp4,0,0,0,3,1,0,0,1
2000501002.mp4,0,0,2,13,1,0,0,0
2000501003.mp4,0,0,0,6,1,0,0,0
2000501004.mp4,0,0,0,8,1,0,0,0
2000501006.mp4,0,0,2,16,1,0,0,0
2000501009.mp4,0,0,0,13,1,0,0,0
2000501010.mp4,0,0,0,2,1,0,0,0
2000501011.mp4,0,0,0,7,1,0,0,0
2000501012.mp4,0,0,0,7,1,0,0,0
2000501014.mp4,1,0,7,13,1,0,0,0
2000501015.mp4,0,0,20,5,1,0,0,0
2000501016.mp4,0,0,22,1,1,0,0,0
2000501018.mp4,0,0,1,4,1,0,0,0
2000501019.mp4,0,0,1,2,1,0,0,0
2000501020.mp4,0,0,1,2,1,1,0,0
2000501021.mp4,0,0,1,5,1,0,0,0
2000501023.mp4,1,0,1,7,1,1,0,0
2000501027.mp4,1,1,1,11,1,0,0,0
2000501028.mp4,0,0,1,7,1,0,0,0
2000501030.mp4,0,0,1,3,1,0,0,0
2000501031.mp4,1,0,1,3,1,0,0,0
2000501032.mp4,0,0,1,1,1,0,0,0
2000501033.mp4,0,0,1,7,1,1,0,0
2000501035.mp4,1,0,6,12,1,0,0,0
2000501036.mp4,0,0,14,2,1,0,0,0
2000501037.mp4,0,0,2,8,1,0,0,0
2000501038.mp4,0,0,1,6,1,0,0,0
2000501039.mp4,1,5,1,17,1,3,0,0
2000501040.mp4,0,0,1,14,1,1,0,0
2000501041.mp4,0,0,1,21,1,2,0,0
2000501042.mp4,0,0,1,5,1,0,0,0
2000501043.mp4,1,0,1,9,1,0,0,0
2000501044.mp4,0,0,1,13,1,0,0,0
2000501045.mp4,0,0,1,22,1,0,0,0
2000501046.mp4,2,2,1,16,1,0,0,0
2000501049.mp4,2,0,1,13,1,0,0,0
2000501050.mp4,0,0,1,6,1,0,0,0
2000501051.mp4,9,0,4,42,1,0,0,0
2000501052.mp4,0,0,8,10,1,0,0,0
2000501053.mp4,0,0,2,7,1,0,0,0
2000501054.mp4,0,0,1,5,1,0,0,0
2000501056.mp4,0,0,1,10,1,0,0,0
2000501057.mp4,0,0,1,9,1,0,0,0
2000501060.mp4,0,0,1,9,1,1,0,0
2000501061.mp4,0,0,1,3,1,0,0,0
2000501062.mp4,0,0,1,5,1,0,0,0
2000501063.mp4,0,0,1,4,1,0,0,0
2000501065.mp4,0,0,1,5,1,0,0,0
2000501066.mp4,0,0,1,3,1,0,0,0
2000501067.mp4,0,0,1,8,1,2,0,0
2000501071.mp4,0,0,1,7,1,5,0,0
2000501074.mp4,1,8,1,8,1,1,0,0
2000501075.mp4,1,0,1,8,1,2,0,0
2000501076.mp4,0,2,1,6,1,1,0,0
2000501078.mp4,1,28,1,3,1,0,0,0
2000502002.mp4,0,0,1,5,1,0,0,0
2000502005.mp4,2,1,2,27,1,0,0,0
2000502006.mp4,0,0,11,8,1,0,0,0
2000502007.mp4,0,0,19,2,1,0,0,0
2000502009.mp4,2,3,20,18,1,0,0,0
2000502010.mp4,2,0,1,21,1,0,0,0
2000502012.mp4,0,0,2,5,1,0,0,0
2000502013.mp4,0,0,0,5,1,0,0,0
2000502014.mp4,0,0,0,6,1,0,0,0
2000502015.mp4,1,1,3,19,1,0,0,0
2000502019.mp4,0,0,0,4,1,0,0,0
2000502020.mp4,1,0,0,4,1,0,0,0
2000502023.mp4,5,1,1,19,1,0,0,0
2000502025.mp4,0,0,29,11,1,0,0,0
2000502033.mp4,3,0,0,20,1,0,0,0
2000502036.mp4,0,0,0,8,1,0,0,0
2000502037.mp4,0,0,0,3,1,0,0,0
2000502039.mp4,2,0,5,24,1,0,0,1
2000502040.mp4,1,0,0,7,1,0,0,0
2000502041.mp4,0,0,0,4,1,0,0,0
2000502043.mp4,0,0,0,23,1,0,0,0
2000502044.mp4,0,0,0,2,1,0,0,0
2000502045.mp4,0,0,0,2,1,0,0,0
2000502047.mp4,0,0,0,13,1,0,0,0
2000502048.mp4,0,0,0,13,1,0,0,0
2000502049.mp4,0,0,0,14,1,0,0,0
2000502050.mp4,2,0,0,20,1,0,0,0
2000502051.mp4,2,0,0,18,1,0,0,0
2000502053.mp4,0,0,0,11,1,0,0,0
2000502054.mp4,0,0,0,3,1,0,0,0
2000502055.mp4,0,0,0,4,1,0,0,0
2000502056.mp4,0,0,0,8,1,0,0,0
2000502057.mp4,0,1,0,19,1,0,0,0
2000502058.mp4,2,0,0,11,1,0,0,0
2000502059.mp4,0,0,0,10,1,0,0,0
2000502061.mp4,0,0,1,21,1,0,0,0
2000502062.mp4,0,0,4,24,1,0,0,0
2000502063.mp4,0,1,2,19,1,0,0,0
2000502065.mp4,0,0,2,12,1,0,0,0
2000502066.mp4,1,0,0,14,1,0,0,0
2000502067.mp4,0,0,0,23,1,0,0,0
2000502069.mp4,0,0,1,11,1,0,0,0
2000502070.mp4,0,0,13,11,1,0,0,0
2000502072.mp4,1,0,0,32,1,0,0,0
2000502073.mp4,1,1,0,15,1,0,0,0
2000502075.mp4,0,0,0,4,1,0,0,0
2000502076.mp4,1,0,0,7,1,0,0,0
2000502077.mp4,0,0,0,6,1,0,0,0
2000502078.mp4,0,0,0,4,1,0,0,0
2000502081.mp4,1,2,1,26,1,0,0,0
2000502084.mp4,0,0,8,26,1,0,0,0
2000502087.mp4,1,0,9,22,1,0,0,0
2000502088.mp4,0,0,10,23,1,0,0,0
2000502090.mp4,0,0,1,28,1,0,0,0
2000541001.mp4,1,1,1,7,1,9,0,0
2000541002.mp4,1,1,1,7,1,13,0,0
2000541003.mp4,0,1,1,9,1,12,0,0
2000541006.mp4,1,1,1,7,1,0,0,1
2000541007.mp4,0,2,1,14,1,0,0,0
2000541010.mp4,1,0,0,5,1,0,0,0
2000541011.mp4,2,0,0,7,1,0,0,0
2000541014.mp4,0,0,2,11,1,0,0,0
2000541015.mp4,2,0,0,10,1,0,0,0
2000541016.mp4,0,0,0,14,1,0,0,0
2000541018.mp4,0,1,4,33,1,0,0,0
2000541019.mp4,1,0,3,11,1,0,0,0
2000541020.mp4,0,0,0,17,1,0,0,0
2000541021.mp4,0,0,0,10,1,0,0,0
2000541022.mp4,0,0,0,7,1,0,0,0
2000541023.mp4,0,0,0,12,1,0,0,0
2000541024.mp4,0,0,0,8,1,0,0,0
2000541025.mp4,1,2,1,18,1,0,0,0
2000541027.mp4,0,0,1,16,1,0,0,0
2000541028.mp4,1,0,7,13,1,0,0,0
2000541029.mp4,0,0,0,10,1,0,0,0
2000541030.mp4,1,0,1,21,1,0,0,0
2000541031.mp4,0,0,7,5,1,0,0,0
2000541032.mp4,0,0,0,9,1,0,0,0
2000541034.mp4,0,0,0,7,1,0,0,0
2000541035.mp4,0,0,0,15,1,0,0,0
2000541038.mp4,1,0,1,13,1,0,0,0
2000541039.mp4,0,0,0,9,1,0,0,0
2000541040.mp4,1,0,0,7,1,0,0,0
2000541041.mp4,1,0,0,9,1,0,0,0
2000541043.mp4,0,0,0,13,1,0,0,0
2000541044.mp4,0,0,0,9,1,0,0,0
2000541045.mp4,0,1,0,14,1,0,0,0
2000541046.mp4,1,4,0,6,1,0,0,0
2000541049.mp4,1,0,0,5,1,0,0,0
2000541050.mp4,0,0,0,3,1,0,0,0
2000541051.mp4,1,14,0,6,1,0,0,0
2000541052.mp4,0,17,0,7,1,0,0,0
2000541053.mp4,1,15,1,14,1,0,0,0
2000541054.mp4,1,9,1,23,1,0,0,0
2000541055.mp4,0,0,0,6,1,0,0,0
2000541056.mp4,0,0,0,6,1,0,0,0
2000541057.mp4,0,0,0,5,1,0,0,0
2000541059.mp4,1,0,0,12,1,0,0,0
2000541062.mp4,0,1,1,4,1,0,0,1
2000541064.mp4,2,2,1,9,1,0,0,0
2000541066.mp4,2,1,1,2,1,0,0,0
2000541067.mp4,1,4,1,3,1,0,0,0
2000541068.mp4,1,2,1,3,1,0,0,0
2000541069.mp4,0,11,1,0,1,0,0,0
2000541070.mp4,1,10,1,3,1,0,0,0
2000541071.mp4,0,3,1,3,1,0,0,0
2000541072.mp4,0,0,1,1,1,0,0,0
2000541073.mp4,1,0,1,22,1,0,0,0
2000541074.mp4,0,0,1,0,1,0,0,0
2000541075.mp4,1,0,2,2,1,0,0,0
2000541076.mp4,0,0,13,5,1,0,0,0
2000541077.mp4,0,1,11,0,1,0,0,0
2000541079.mp4,0,0,0,2,1,0,0,0
2000541080.mp4,0,0,0,5,1,0,0,0
2000541081.mp4,3,1,2,21,1,0,0,0
2000542001.mp4,1,2,5,36,5,5,0,0
2000542002.mp4,4,3,5,29,1,1,0,0
2000542007.mp4,2,3,1,18,1,0,0,0
2000542008.mp4,2,10,0,8,1,0,0,0
2000542009.mp4,1,8,1,10,1,0,0,0
2000542010.mp4,0,0,1,1,1,0,0,0
2000542013.mp4,4,10,1,18,1,0,0,0
2000542015.mp4,0,0,1,7,1,0,0,0
2000542016.mp4,0,0,1,4,1,0,0,0
2000542021.mp4,1,1,1,5,1,0,0,0
2000542022.mp4,2,1,1,11,1,0,0,0
2000542025.mp4,2,1,1,8,1,0,0,0
2000542026.mp4,0,0,1,2,1,0,0,0
2000542027.mp4,2,0,1,8,1,0,0,0
2000542029.mp4,1,0,1,10,1,0,0,0
2000542030.mp4,0,0,5,10,1,0,0,0
2000542032.mp4,2,1,1,13,1,0,0,0
2000542033.mp4,0,0,1,15,1,0,0,0
2000542034.mp4,1,0,5,16,1,0,0,0
2000542035.mp4,0,0,1,4,1,0,0,0
2000542036.mp4,0,0,1,4,1,0,0,0
2000542042.mp4,3,1,1,9,1,0,0,0
2000542049.mp4,1,1,1,4,1,0,0,0
2000542050.mp4,1,1,1,19,1,0,0,0
2000542051.mp4,1,1,1,11,1,0,0,0
2000542052.mp4,0,2,2,12,1,0,0,0
2000542054.mp4,1,1,1,7,1,0,0,0
2000542056.mp4,1,1,1,10,1,0,0,0
2026140111.mp4,0,1,1,11,1,1,0,1
2026140113.mp4,1,2,1,14,1,1,0,0
2026140116.mp4,0,22,1,20,1,1,0,0
2026140117.mp4,1,42,1,22,1,1,0,0
2026140118.mp4,1,0,1,21,1,1,0,0
2026140119.mp4,1,11,1,25,1,1,0,0
2026140120.mp4,1,19,1,26,1,1,0,0
2026140122.mp4,0,11,1,24,1,1,0,0
2026140124.mp4,3,24,1,52,1,4,0,0
2026140125.mp4,1,28,1,31,1,1,0,0
2026140126.mp4,1,32,1,21,1,1,0,0
2026140128.mp4,0,1,1,30,1,1,0,0
2026140129.mp4,0,1,1,26,1,1,0,0
2026140130.mp4,2,1,1,16,1,2,0,0
2026140131.mp4,3,2,1,34,1,1,0,0
2026140133.mp4,0,1,1,7,1,2,0,0
2026140134.mp4,0,1,1,11,1,7,0,0
2026140135.mp4,1,1,1,28,1,8,0,0
2026140138.mp4,1,0,1,29,1,6,0,0
2026140141.mp4,0,34,1,13,1,7,0,0
2026140145.mp4,4,8,1,40,1,2,0,0
2026140147.mp4,0,1,1,14,1,2,0,0
2026140149.mp4,0,4,7,36,1,0,0,0
202614015.mp4,1,16,1,21,1,1,0,0
2026140151.mp4,0,0,1,12,1,0,0,0
2026140154.mp4,2,4,3,41,1,3,0,0
2026140158.mp4,0,10,25,19,1,8,0,0
2026140159.mp4,0,1,6,14,1,12,0,0
202614016.mp4,0,1,1,21,1,1,0,0
2026140160.mp4,0,1,6,10,1,17,0,0
2026140161.mp4,0,1,6,9,1,17,0,0
2026140165.mp4,0,19,0,10,1,13,0,0
2026140169.mp4,0,0,1,20,1,0,0,0
202614017.mp4,0,44,1,21,1,1,0,0
2026140170.mp4,0,0,6,17,1,1,0,0
2026140172.mp4,0,2,2,36,1,2,0,0
202614018.mp4,0,35,1,27,1,1,0,0
202614019.mp4,0,8,1,16,1,1,0,0
202614020.mp4,0,11,22,27,1,2,0,0
202614021.mp4,0,3,12,18,1,1,0,0
2026140210.mp4,0,0,1,8,1,4,0,0
2026140212.mp4,0,1,1,68,1,9,0,1
2026140213.mp4,1,1,1,62,1,10,0,0
2026140220.mp4,2,1,1,60,1,3,0,0
2026140221.mp4,2,1,1,65,1,4,0,0
2026140223.mp4,0,1,1,62,1,1,0,0
2026140224.mp4,0,1,1,68,1,1,0,0
2026140225.mp4,0,2,2,59,1,3,0,0
202614023.mp4,0,3,9,31,1,6,0,1
2026140230.mp4,3,27,15,50,1,4,0,0
2026140233.mp4,0,11,5,71,1,1,0,0
2026140236.mp4,0,21,1,66,1,0,0,0
2026140237.mp4,0,9,1,73,1,0,0,0
2026140239.mp4,2,7,8,42,1,9,0,0
2026140241.mp4,0,43,0,7,1,0,0,0
2026140243.mp4,0,6,1,29,1,0,0,0
2026140246.mp4,2,3,1,27,1,1,0,0
2026140247.mp4,0,3,9,29,1,3,0,0
2026140249.mp4,0,0,0,11,1,9,0,0
202614025.mp4,0,3,3,28,1,1,0,0
2026140250.mp4,0,2,16,17,1,15,0,0
2026140253.mp4,0,12,1,14,1,0,0,0
2026140254.mp4,0,19,1,21,1,0,0,0
2026140255.mp4,0,2,1,12,1,0,0,0
2026140257.mp4,0,4,1,16,1,0,0,0
2026140259.mp4,0,1,1,10,1,0,0,0
2026140260.mp4,0,6,10,17,1,0,0,0
2026140263.mp4,0,18,22,25,1,0,0,0
2026140264.mp4,0,7,2,23,1,0,0,0
2026140272.mp4,0,2,27,8,1,0,0,0
2026140273.mp4,0,0,0,9,1,0,0,0
2026140275.mp4,0,0,5,8,1,16,0,0
2026140276.mp4,0,0,10,7,1,14,0,0
2026140277.mp4,0,0,24,27,1,8,0,0
2026140279.mp4,0,24,0,14,1,0,0,0
2026140281.mp4,0,3,1,25,1,4,0,0
202614029.mp4,0,0,3,11,1,0,0,0
205601011.mp4,1,5,1,2,1,1,0,1
2056010112.mp4,4,0,1,8,1,1,0,0
2056010113.mp4,3,1,1,11,1,1,0,0
2056010114.mp4,10,1,1,14,1,1,0,0
2056010116.mp4,7,13,1,15,1,1,0,0
2056010118.mp4,5,8,1,9,1,1,0,0
2056010119.mp4,13,7,1,18,1,1,0,0
205601012.mp4,3,3,1,6,1,1,0,0
2056010120.mp4,9,1,1,12,1,1,0,0
2056010122.mp4,6,1,1,8,1,1,0,0
2056010123.mp4,9,1,1,11,1,1,0,0
2056010124.mp4,11,1,1,13,1,1,0,0
2056010126.mp4,4,1,1,6,1,1,0,0
2056010130.mp4,9,1,1,11,1,1,0,0
2056010133.mp4,6,1,1,7,1,1,0,0
2056010134.mp4,6,1,1,10,1,1,0,0
2056010136.mp4,7,1,1,8,1,1,0,0
2056010137.mp4,4,1,1,6,1,1,0,0
2056010139.mp4,4,1,1,6,1,1,0,0
2056010141.mp4,12,1,1,12,1,1,0,0
2056010142.mp4,9,1,1,12,1,1,0,0
2056010148.mp4,8,1,1,10,1,1,0,0
2056010149.mp4,6,1,1,8,1,1,0,0
2056010153.mp4,5,1,1,10,1,1,0,0
2056010155.mp4,7,1,1,11,1,1,0,0
2056010156.mp4,4,1,1,8,1,1,0,0
2056010157.mp4,11,1,1,12,1,1,0,0
205601016.mp4,3,7,1,8,1,1,0,0
2056010160.mp4,2,1,1,4,1,1,0,0
2056010162.mp4,7,1,1,6,1,1,0,0
2056010164.mp4,7,1,1,8,1,1,0,0
2056010165.mp4,6,1,1,2,1,1,0,0
2056010167.mp4,5,1,1,5,1,1,0,0
205601017.mp4,4,1,1,6,1,1,0,0
205601018.mp4,9,22,1,11,1,1,0,0
2056010210.mp4,6,0,1,10,1,1,0,0
2056010212.mp4,1,0,1,5,1,1,0,0
2056010213.mp4,2,0,1,9,1,1,0,0
2056010214.mp4,0,0,1,4,1,1,0,0
2056010215.mp4,0,0,1,10,1,1,0,0
2056010218.mp4,0,0,1,4,1,1,0,0
2056010219.mp4,0,0,1,3,1,1,0,0
2056010222.mp4,3,0,1,10,1,1,0,0
2056010224.mp4,0,0,1,6,1,1,0,0
2056010225.mp4,2,0,1,9,1,1,0,0
2056010226.mp4,5,1,1,9,1,1,0,0
2056010228.mp4,0,0,1,4,1,1,0,0
2056010229.mp4,4,0,1,8,1,1,0,0
2056010230.mp4,3,0,1,5,1,1,0,0
2056010232.mp4,0,0,1,8,1,1,0,0
2056010233.mp4,0,0,1,11,1,1,0,0
2056010234.mp4,2,0,1,15,1,1,0,0
2056010235.mp4,4,1,1,17,1,1,0,0
2056010236.mp4,0,1,1,5,1,1,0,0
2056010238.mp4,2,7,1,8,1,1,0,0
2056010239.mp4,0,11,1,4,1,1,0,0
205601024.mp4,1,2,1,4,1,1,0,0
2056010240.mp4,1,7,1,9,1,1,0,0
2056010241.mp4,0,4,1,5,1,1,0,0
2056010242.mp4,0,30,1,17,1,1,0,0
2056010244.mp4,4,7,1,3,1,1,0,0
2056010245.mp4,1,15,1,1,1,1,0,0
2056010247.mp4,2,0,1,10,1,1,0,0
2056010249.mp4,0,0,1,2,1,1,0,0
205601025.mp4,0,1,1,2,1,1,0,0
2056010250.mp4,0,0,1,3,1,1,0,0
2056010252.mp4,0,0,1,5,1,1,0,0
2056010253.mp4,0,0,1,7,1,1,0,0
2056010254.mp4,0,0,1,5,1,1,0,0
2056010255.mp4,1,0,1,9,1,1,0,0
2056010258.mp4,0,0,1,3,1,1,0,0
2056010260.mp4,2,2,1,3,1,1,0,0
2056010261.mp4,0,0,1,0,1,1,0,0
2056010262.mp4,0,0,1,1,1,1,0,0
2056010263.mp4,1,0,1,2,1,1,0,0
2056010265.mp4,1,0,1,3,1,1,0,0
2056010267.mp4,1,1,1,6,1,1,0,0
2056010269.mp4,3,1,1,5,1,1,0,0
205601027.mp4,2,0,1,4,1,1,0,0
2056010272.mp4,4,5,2,8,1,1,0,0
2056010274.mp4,1,0,1,4,1,1,0,0
2056010275.mp4,3,0,1,14,1,1,0,0
2056010276.mp4,0,0,1,0,1,1,0,0
2056010277.mp4,0,3,7,4,1,1,0,0
2056010279.mp4,0,1,1,2,1,1,0,0
205601028.mp4,1,0,1,3,1,1,0,0
2056010281.mp4,2,0,1,5,1,1,0,0
2056010283.mp4,6,0,1,12,1,1,0,0
2100511002.mp4,0,0,0,4,1,0,0,1
2100511003.mp4,0,5,0,3,1,0,0,0
2100511005.mp4,0,3,0,8,1,0,0,0
2100511008.mp4,0,0,0,1,1,0,0,0
2100511011.mp4,0,2,2,4,1,0,0,0
2100511012.mp4,0,4,15,3,1,0,0,0
2100511013.mp4,1,0,17,3,1,0,0,0
2100511015.mp4,0,0,19,3,1,0,0,0
2100511016.mp4,0,0,1,0,1,0,0,0
2100511018.mp4,0,0,1,2,1,0,0,0
2100511019.mp4,0,2,5,18,1,1,0,0
2100511024.mp4,0,0,0,5,1,0,0,0
2100511026.mp4,0,0,0,3,1,0,0,0
2100511027.mp4,0,0,0,3,1,0,0,0
2100511028.mp4,0,0,0,2,1,0,0,0
2100511031.mp4,0,1,0,3,1,0,0,0
2100511032.mp4,0,1,0,1,1,0,0,0
2100511034.mp4,0,1,0,5,1,0,0,0
2100511035.mp4,0,1,0,8,1,0,0,0
2100511036.mp4,0,2,1,3,1,0,0,0
2100511038.mp4,0,1,9,11,1,0,0,0
2100511039.mp4,0,1,3,0,1,0,0,0
2100511040.mp4,0,1,7,3,1,0,0,0
2100511044.mp4,1,0,1,33,1,1,0,0
2100511048.mp4,0,1,19,39,1,0,0,0
2100511057.mp4,0,0,0,2,1,0,0,0
2100511058.mp4,0,11,0,2,1,0,0,0
2100511059.mp4,0,21,0,2,1,0,0,0
2100511060.mp4,0,18,0,2,1,0,0,0
2100511061.mp4,1,1,0,8,1,1,0,0
2100511062.mp4,0,1,0,6,1,0,0,0
2100511063.mp4,0,1,0,1,1,0,0,0
2100511064.mp4,0,1,0,8,1,0,0,0
2100511065.mp4,0,1,0,5,1,0,0,0
2100511067.mp4,0,1,0,6,1,0,0,0
2100511069.mp4,0,1,0,10,1,0,0,0
2100511070.mp4,0,1,0,1,1,0,0,0
2100511071.mp4,0,1,0,0,1,0,0,0
2100511072.mp4,0,1,0,0,1,0,0,0
2100511073.mp4,0,1,0,6,1,0,0,0
2100511074.mp4,0,1,0,13,1,0,0,0
2100511076.mp4,0,1,0,1,1,0,0,0
2100511077.mp4,1,1,0,2,1,0,0,0
2100511078.mp4,0,1,0,5,1,0,0,0
2100511079.mp4,1,1,0,4,1,0,0,0
2100511080.mp4,0,1,0,4,1,0,0,0
2100511081.mp4,0,1,4,6,1,0,0,0
2100511082.mp4,0,1,1,11,1,0,0,0
2100512001.mp4,0,0,1,22,1,2,0,1
2100512002.mp4,0,13,1,7,1,1,0,0
2100512003.mp4,0,11,1,4,1,3,0,0
2100512006.mp4,0,1,1,4,1,1,0,0
2100512007.mp4,0,0,1,6,1,1,0,0
2100512009.mp4,0,3,1,15,1,1,0,0
2100512010.mp4,0,0,1,2,1,1,0,0
2100512011.mp4,1,0,1,9,1,1,0,0
2100512012.mp4,1,0,1,13,1,1,0,0
2100512014.mp4,1,1,1,9,1,1,0,0
2100512015.mp4,2,1,4,16,1,1,0,0
2100512016.mp4,0,0,1,13,1,1,0,0
2100512017.mp4,0,0,1,2,1,1,0,0
2100512018.mp4,1,2,1,6,1,1,0,0
2100512020.mp4,0,0,3,7,1,1,0,0
2100512021.mp4,0,0,1,26,1,1,0,0
2100512025.mp4,0,0,3,3,1,0,0,1
2100512026.mp4,3,1,6,11,1,1,0,0
2100512028.mp4,1,1,1,1,1,0,0,0
2100512029.mp4,0,1,1,1,1,0,0,0
2100512032.mp4,0,1,1,1,1,0,0,0
2100512034.mp4,0,1,1,0,1,0,0,0
2100512035.mp4,1,2,4,15,1,0,0,0
2100512036.mp4,1,0,13,4,1,0,0,0
2100512037.mp4,0,0,1,5,1,0,0,0
2100512038.mp4,0,0,1,3,1,0,0,0
2100512039.mp4,0,0,13,0,1,0,0,0
2100512041.mp4,2,1,5,10,1,0,0,0
2100512042.mp4,0,1,1,2,1,0,0,0
2100512044.mp4,0,1,1,3,1,0,0,0
2100512045.mp4,0,1,1,2,1,0,0,0
2100512051.mp4,1,2,2,6,1,1,0,0
2100512052.mp4,0,1,1,1,1,0,0,0
2100512053.mp4,0,1,1,3,1,0,0,0
2100512055.mp4,0,0,0,4,1,0,0,0
2100512057.mp4,0,2,0,1,1,0,0,0
2100512058.mp4,0,1,0,6,1,0,0,0
2100512061.mp4,0,1,1,4,1,1,0,0
2100512062.mp4,0,1,1,5,1,1,0,0
2100512063.mp4,0,1,0,0,1,0,0,0
2100512064.mp4,0,1,0,0,1,0,0,0
2100512065.mp4,0,1,0,1,1,0,0,0
2100521002.mp4,1,0,0,5,1,0,0,0
2100521005.mp4,0,0,0,4,1,0,0,0
2100521006.mp4,2,2,1,14,1,0,0,0
2100521008.mp4,0,0,0,2,1,0,0,0
