Video,Blink_Count,Head_Movements,Eyebrow_Contractions,Cheek_Raisings,Facial_Twitches,Estimated_Focus
2100552060.mp4,18,0,100,0,100,42.50000000000001
2100552062.mp4,70,0,100,0,100,40.0
2100552063.mp4,14,0,100,0,100,47.5
2100552065.mp4,100,0,99,5,100,32.5
2100552066.mp4,75,0,35,100,100,25.0
2100552068.mp4,78,0,55,100,100,25.0
2100552072.mp4,93,0,2,100,100,37.0
2100561006.mp4,0,0,6,0,91,71.00000000000001
2100561010.mp4,0,0,28,17,97,50.0
2100561011.mp4,2,0,67,50,84,47.5
2100561013.mp4,18,0,96,0,99,42.50000000000001
2100561014.mp4,62,0,90,0,97,40.0
2100561015.mp4,0,0,85,0,85,65.0
2100561016.mp4,0,0,100,0,100,65.0
2100561018.mp4,0,0,100,0,100,65.0
2100561019.mp4,4,0,100,0,100,60.0
2100561020.mp4,27,0,100,0,100,40.0
2100561021.mp4,27,0,100,0,100,40.0
2100561022.mp4,2,0,100,0,100,62.5
2100561023.mp4,35,0,100,68,100,25.0
2100561024.mp4,1,0,100,66,100,48.75
2100561027.mp4,15,0,75,0,91,46.25
2100561029.mp4,10,0,78,100,100,37.5
2100561032.mp4,5,0,68,100,100,43.75
2100561038.mp4,0,0,100,0,100,65.0
2100561043.mp4,0,0,100,0,100,65.0
2100561044.mp4,19,0,100,0,100,41.25
2100561046.mp4,0,0,100,0,100,65.0
2100561051.mp4,21,0,100,66,100,25.0
2100561052.mp4,0,0,100,100,100,50.0
2100561053.mp4,0,0,100,100,100,50.0
2100561054.mp4,0,0,100,100,100,50.0
2100561056.mp4,3,0,76,0,100,61.25000000000001
2100561057.mp4,0,0,95,0,95,65.0
2100561058.mp4,19,0,94,72,100,26.25
2100561059.mp4,3,0,100,100,100,46.25
2100561062.mp4,17,0,45,0,100,43.75
2100561063.mp4,0,0,100,0,100,65.0
2100561064.mp4,0,0,100,0,100,65.0
2100561065.mp4,0,0,100,0,100,65.0
2100561070.mp4,44,0,79,84,100,25.0
2100561071.mp4,3,0,100,3,100,56.75
2100561074.mp4,1,0,87,0,93,63.74999999999999
2100561079.mp4,4,0,54,0,100,60.0
2100562001.mp4,0,0,100,0,100,65.0
2100562002.mp4,0,0,100,0,100,65.0
2100562003.mp4,0,0,100,0,100,65.0
2100562004.mp4,0,0,100,0,100,65.0
2100562005.mp4,0,0,100,0,100,65.0
2100562007.mp4,0,0,100,0,100,65.0
2100562008.mp4,0,0,100,46,100,50.0
2100562009.mp4,0,0,100,100,100,50.0
2100562010.mp4,0,0,100,100,100,50.0
2100562011.mp4,0,0,100,100,100,50.0
2100562012.mp4,0,0,100,0,100,65.0
2100562013.mp4,12,0,100,0,100,50.0
2100562014.mp4,0,0,100,0,100,65.0
2100562015.mp4,0,0,100,0,100,65.0
2100562017.mp4,0,0,100,0,100,65.0
2100562018.mp4,0,0,100,0,100,65.0
2100562019.mp4,6,0,100,0,100,57.49999999999999
2100562020.mp4,0,0,100,0,100,65.0
2100562024.mp4,5,0,31,0,100,58.75
2100562026.mp4,24,0,36,0,100,40.0
2100562027.mp4,3,0,59,100,100,46.25
2100562029.mp4,0,0,7,100,100,54.50000000000001
2100562030.mp4,0,0,7,100,100,54.50000000000001
2100562032.mp4,0,0,100,0,100,65.0
2100562033.mp4,13,0,100,0,100,48.75000000000001
2100562034.mp4,2,0,100,0,100,62.5
2100562035.mp4,0,0,100,0,100,65.0
2100562037.mp4,0,0,100,100,100,50.0
2100562038.mp4,2,0,86,100,100,47.5
2100562039.mp4,4,0,77,100,100,45.0
2100562040.mp4,0,0,55,100,100,50.0
2100562042.mp4,0,0,50,0,100,65.0
2100562043.mp4,17,0,66,99,100,28.749999999999996
2100562044.mp4,2,0,21,100,100,47.5
2100562046.mp4,0,0,98,0,98,65.0
2100562047.mp4,0,0,93,0,93,65.0
2100562048.mp4,1,0,100,0,100,63.74999999999999
2100562049.mp4,3,0,100,0,100,61.25000000000001
2100562050.mp4,0,0,100,0,100,65.0
2100562051.mp4,0,0,100,0,100,65.0
2100562053.mp4,0,0,92,0,92,65.0
2100562054.mp4,3,0,97,88,100,46.25
2100562055.mp4,0,0,15,100,100,50.0
2100562056.mp4,4,0,47,100,100,45.0
2100562058.mp4,4,0,33,100,100,45.0
2100562059.mp4,4,0,13,100,100,45.0
2100562060.mp4,0,0,16,100,100,50.0
2100562061.mp4,0,0,20,100,100,50.0
2100571001.mp4,18,0,100,0,100,42.50000000000001
2100571002.mp4,4,0,100,0,100,60.0
2100571004.mp4,0,0,100,0,100,65.0
2100571007.mp4,1,0,100,0,100,63.74999999999999
2100571008.mp4,1,0,100,4,100,57.75
2100571009.mp4,20,0,100,30,100,25.0
2100571011.mp4,30,0,100,19,100,25.0
2100571012.mp4,0,0,100,11,100,50.0
2100571013.mp4,0,0,100,0,100,65.0
2100571015.mp4,0,0,100,14,100,50.0
2100571017.mp4,0,0,100,45,100,50.0
2100571018.mp4,0,0,100,27,100,50.0
2100571019.mp4,2,0,100,14,100,47.5
2100571020.mp4,7,0,100,0,100,56.25
2100571021.mp4,0,0,100,0,100,65.0
2100571022.mp4,0,0,100,0,100,65.0
2100571023.mp4,4,0,100,0,100,60.0
2100571024.mp4,0,0,100,0,100,65.0
2100571025.mp4,6,0,99,0,100,57.49999999999999
2100571027.mp4,3,0,100,0,100,61.25000000000001
2100571029.mp4,0,0,100,0,100,65.0
2100571030.mp4,9,0,100,0,100,53.75
2100571031.mp4,26,0,100,0,100,40.0
2100571033.mp4,3,0,99,2,100,58.25
2100571034.mp4,14,0,100,0,100,47.5
2100571036.mp4,97,0,100,100,100,25.0
2100571038.mp4,0,0,100,100,100,50.0
2100571039.mp4,3,0,100,100,100,46.25
2100571040.mp4,0,0,100,100,100,50.0
2100571041.mp4,0,0,100,80,100,50.0
2100571042.mp4,6,0,100,60,100,42.5
2100571044.mp4,19,0,100,11,100,26.25
2100571045.mp4,23,0,100,4,100,34.0
2100571046.mp4,33,0,100,0,100,40.0
2100571047.mp4,43,0,100,0,100,40.0
2100571048.mp4,19,0,100,23,100,26.25
2100571049.mp4,51,0,100,7,100,29.5
2100571050.mp4,53,0,100,1,100,38.5
2100571051.mp4,72,0,100,16,100,25.0
2100571052.mp4,26,0,100,10,100,25.0
2100571053.mp4,18,0,100,0,100,42.50000000000001
2100571055.mp4,7,0,100,1,100,54.75
2100571056.mp4,26,0,100,3,100,35.5
2100571057.mp4,5,0,100,0,100,58.75
2100571058.mp4,37,0,100,17,100,25.0
2100571061.mp4,4,0,100,64,100,45.0
2100571062.mp4,1,0,100,0,100,63.74999999999999
2100571063.mp4,0,0,100,27,100,50.0
2100571064.mp4,0,0,100,83,100,50.0
2100571065.mp4,0,0,100,4,100,59.0
2100571066.mp4,6,0,100,2,100,54.49999999999999
2100571067.mp4,6,0,100,0,100,57.49999999999999
2100571068.mp4,0,0,100,0,100,65.0
2100571069.mp4,0,0,100,21,100,50.0
2100571070.mp4,0,0,100,2,100,62.0
2100571072.mp4,0,0,100,0,100,65.0
2100571073.mp4,12,0,100,5,100,42.5
2100571074.mp4,3,0,100,0,100,61.25000000000001
2100571075.mp4,33,0,100,0,100,40.0
2100571077.mp4,0,0,100,0,100,65.0
2100571078.mp4,0,0,100,6,100,56.00000000000001
2100571079.mp4,0,0,100,2,100,62.0
2100571081.mp4,0,0,100,0,100,65.0
2100571082.mp4,48,0,100,56,100,25.0
2100572001.mp4,6,0,100,32,100,42.5
2100572002.mp4,17,0,100,95,100,28.749999999999996
2100572004.mp4,6,0,100,69,100,42.5
2100572006.mp4,4,0,100,100,100,45.0
2100572009.mp4,0,0,100,100,100,50.0
2100572010.mp4,2,0,100,60,100,47.5
2100572011.mp4,4,0,100,43,100,45.0
2100572012.mp4,23,0,100,52,100,25.0
2100572013.mp4,23,0,100,3,100,35.5
2100572015.mp4,12,0,100,9,100,36.5
2100572017.mp4,3,0,100,1,100,59.75
2100572018.mp4,0,0,100,0,100,65.0
2100572019.mp4,5,0,100,0,100,58.75
2100572020.mp4,4,0,100,0,100,60.0
2100572021.mp4,15,0,100,0,100,46.25
2100572023.mp4,28,0,100,0,100,40.0
2100572024.mp4,4,0,100,0,100,60.0
2100572025.mp4,0,0,100,0,100,65.0
2100572026.mp4,4,0,100,0,100,60.0
2100572027.mp4,0,0,100,0,100,65.0
2100572028.mp4,29,0,100,0,100,40.0
2100572029.mp4,19,0,100,0,100,41.25
2100572030.mp4,4,0,100,0,100,60.0
2100572032.mp4,34,0,100,0,100,40.0
2100572033.mp4,22,0,100,0,100,40.0
2100572034.mp4,5,0,100,0,100,58.75
2100572036.mp4,7,0,100,0,100,56.25
2100572038.mp4,0,0,100,0,100,65.0
2100572039.mp4,1,0,100,0,100,63.74999999999999
2100572040.mp4,0,0,100,0,100,65.0
2100572041.mp4,3,0,100,0,100,61.25000000000001
2100572042.mp4,6,0,100,0,100,57.49999999999999
2100572043.mp4,0,0,100,0,100,65.0
2100572044.mp4,5,0,100,0,100,58.75
2100572045.mp4,0,0,100,0,100,65.0
2100572046.mp4,0,0,100,0,100,65.0
2100572047.mp4,0,0,100,0,100,65.0
2100572048.mp4,0,0,100,0,100,65.0
2100572050.mp4,0,0,100,1,100,63.5
2100572051.mp4,11,0,100,2,100,48.25
2100572054.mp4,4,0,100,0,100,60.0
2100572055.mp4,0,0,100,0,100,65.0
2100572056.mp4,13,0,100,0,100,48.75000000000001
2100572057.mp4,6,0,100,0,100,57.49999999999999
2100572058.mp4,12,0,100,0,100,50.0
2100572059.mp4,10,0,100,0,100,52.5
2100572060.mp4,0,0,100,0,100,65.0
2100572061.mp4,6,0,100,0,100,57.49999999999999
2100572062.mp4,9,0,100,0,100,53.75
2100572063.mp4,0,0,100,0,100,65.0
2100572064.mp4,14,0,100,0,100,47.5
2100572067.mp4,8,0,100,0,100,55.00000000000001
2100572068.mp4,12,0,100,0,100,50.0
2100572069.mp4,66,0,100,0,100,40.0
2100581001.mp4,6,0,100,53,100,42.5
2100581002.mp4,0,0,100,16,100,50.0
2100581003.mp4,0,0,100,0,100,65.0
2100581004.mp4,0,0,100,0,100,65.0
2100581005.mp4,0,0,100,0,100,65.0
2100581006.mp4,0,0,100,0,100,65.0
2100581007.mp4,0,0,100,0,100,65.0
2100581009.mp4,0,0,100,0,100,65.0
2100581010.mp4,0,0,100,0,100,65.0
2100581011.mp4,0,0,100,0,100,65.0
2100581012.mp4,0,0,100,0,100,65.0
2100581013.mp4,0,0,100,36,100,50.0
2100581014.mp4,0,0,100,0,100,65.0
2100581015.mp4,0,0,100,0,100,65.0
2100581018.mp4,0,0,100,0,100,65.0
2100581019.mp4,0,0,100,0,100,65.0
2100581021.mp4,4,0,100,0,100,60.0
2100581022.mp4,1,0,100,0,100,63.74999999999999
2100581024.mp4,0,0,100,0,100,65.0
2100581025.mp4,4,0,100,0,100,60.0
2100581026.mp4,0,0,100,0,100,65.0
2100581027.mp4,1,0,100,0,100,63.74999999999999
2100581028.mp4,0,0,100,0,100,65.0
2100581029.mp4,4,0,100,0,100,60.0
2100581030.mp4,2,0,100,0,100,62.5
2100581034.mp4,14,0,100,0,100,47.5
2100581035.mp4,0,0,100,0,100,65.0
2100581036.mp4,2,0,100,0,100,62.5
2100581037.mp4,0,0,100,0,100,65.0
2100581038.mp4,0,0,100,0,100,65.0
2100581039.mp4,2,0,100,0,100,62.5
2100581040.mp4,3,0,100,0,100,61.25000000000001
2100581041.mp4,2,0,100,0,100,62.5
2100581042.mp4,2,0,100,0,100,62.5
2100581044.mp4,10,0,100,0,100,52.5
2100581045.mp4,0,0,100,0,100,65.0
2100581051.mp4,2,0,100,96,100,47.5
2100581054.mp4,7,0,100,2,100,53.25
2100581056.mp4,0,0,100,8,100,53.0
2100581057.mp4,0,0,100,0,100,65.0
2100581058.mp4,9,0,100,1,100,52.25
2100581059.mp4,2,0,100,32,100,47.5
2100581061.mp4,8,0,100,100,100,40.0
2100581062.mp4,6,0,100,100,100,42.5
2100581064.mp4,1,0,100,100,100,48.75
2100581066.mp4,0,0,100,54,100,50.0
2100581067.mp4,0,0,100,64,100,50.0
2100581068.mp4,0,0,100,75,100,50.0
2100581069.mp4,0,0,100,74,100,50.0
2100581070.mp4,0,0,100,100,100,50.0
2100581071.mp4,1,0,100,100,100,48.75
2100581072.mp4,1,0,98,98,98,48.75
2100581073.mp4,0,0,100,100,100,50.0
2100581074.mp4,0,0,100,100,100,50.0
2100581075.mp4,0,0,100,100,100,50.0
2100581076.mp4,3,0,100,100,100,46.25
2100581077.mp4,0,0,100,100,100,50.0
2100582001.mp4,2,0,98,62,100,47.5
2100582002.mp4,6,0,100,24,100,42.5
2100582003.mp4,0,0,100,70,100,50.0
2100582004.mp4,0,0,100,61,100,50.0
2100582005.mp4,5,0,100,64,100,43.75
2100582006.mp4,2,0,97,89,100,47.5
2100582008.mp4,0,0,100,100,100,50.0
2100582009.mp4,0,0,100,100,100,50.0
2100582012.mp4,12,0,99,100,100,35.0
2100582013.mp4,0,0,100,100,100,50.0
2100582015.mp4,5,0,100,100,100,43.75
2100582017.mp4,0,0,100,100,100,50.0
2100582019.mp4,0,0,100,100,100,50.0
2100582020.mp4,2,0,100,100,100,47.5
2100582021.mp4,2,0,100,100,100,47.5
2100582023.mp4,2,0,100,100,100,47.5
2100582024.mp4,0,0,100,100,100,50.0
2100582025.mp4,0,0,100,100,100,50.0
2100582026.mp4,10,0,100,85,100,37.5
2100582027.mp4,0,0,100,98,100,50.0
2100582028.mp4,0,0,100,99,100,50.0
2100582038.mp4,3,0,100,100,100,46.25
2100582043.mp4,0,0,100,100,100,50.0
2100582044.mp4,0,0,100,99,100,50.0
2100582045.mp4,10,0,91,33,91,37.5
2100582046.mp4,0,0,100,47,100,50.0
2100582048.mp4,0,0,100,3,100,60.5
2100582050.mp4,1,0,100,10,100,48.75
2100582051.mp4,0,0,100,66,100,50.0
2100582052.mp4,2,0,100,71,100,47.5
2100582053.mp4,0,0,100,83,100,50.0
2100582054.mp4,16,0,100,87,100,30.0
2100582055.mp4,1,0,100,89,100,48.75
2100582056.mp4,68,0,100,94,100,25.0
2100582057.mp4,89,0,100,2,100,37.0
2100582058.mp4,95,0,100,0,100,40.0
2100582060.mp4,76,0,100,1,100,38.5
2100582061.mp4,93,0,100,0,100,40.0
2100582062.mp4,77,0,100,0,100,40.0
2100582064.mp4,6,0,100,1,100,56.00000000000001
2100582067.mp4,0,0,100,100,100,50.0
2100582069.mp4,0,0,100,100,100,50.0
2100591002.mp4,0,0,100,13,100,50.0
2100591003.mp4,4,0,100,100,100,45.0
2100591004.mp4,0,0,100,100,100,50.0
2100591005.mp4,0,0,100,99,100,50.0
2100591006.mp4,0,0,100,100,100,50.0
2100591007.mp4,0,0,100,98,100,50.0
2100591008.mp4,0,0,100,92,100,50.0
2100591010.mp4,0,0,100,100,100,50.0
2100591013.mp4,0,0,100,100,100,50.0
2100591015.mp4,20,0,100,100,100,25.0
2100591016.mp4,0,0,100,100,100,50.0
2100591017.mp4,0,0,100,100,100,50.0
2100591019.mp4,0,0,93,100,100,50.0
2100591020.mp4,0,0,100,40,100,50.0
2100591021.mp4,0,0,100,100,100,50.0
2100591022.mp4,0,0,100,100,100,50.0
2100591023.mp4,0,0,100,100,100,50.0
2100591025.mp4,3,0,100,94,100,46.25
2100591026.mp4,0,0,100,100,100,50.0
2100591027.mp4,4,0,100,100,100,45.0
2100591028.mp4,0,0,100,100,100,50.0
2100591030.mp4,0,0,100,100,100,50.0
2100591034.mp4,0,0,100,100,100,50.0
2100591035.mp4,1,0,100,100,100,48.75
2100591036.mp4,0,0,100,100,100,50.0
2100591037.mp4,0,0,100,100,100,50.0
2100591038.mp4,0,0,100,100,100,50.0
2100591039.mp4,0,0,100,87,100,50.0
2100591040.mp4,0,0,100,100,100,50.0
2100591041.mp4,0,0,100,100,100,50.0
2100591042.mp4,0,0,100,100,100,50.0
2100591043.mp4,4,0,100,100,100,45.0
2100591044.mp4,0,0,100,100,100,50.0
2100591045.mp4,0,0,100,100,100,50.0
2100591046.mp4,2,0,100,100,100,47.5
2100591047.mp4,0,0,100,100,100,50.0
2100591048.mp4,0,0,100,100,100,50.0
2100591049.mp4,0,0,100,100,100,50.0
2100591050.mp4,0,0,100,100,100,50.0
2100591053.mp4,0,0,100,100,100,50.0
2100591054.mp4,3,0,100,100,100,46.25
2100591055.mp4,0,0,100,100,100,50.0
2100591056.mp4,0,0,100,100,100,50.0
2100591057.mp4,0,0,100,79,100,50.0
2100591059.mp4,0,0,100,100,100,50.0
2100591060.mp4,0,0,100,99,100,50.0
2100591061.mp4,0,0,100,100,100,50.0
2100591062.mp4,0,0,100,100,100,50.0
2100591064.mp4,7,1,69,29,99,39.583333333333336
2100591065.mp4,0,0,100,100,100,50.0
2100591066.mp4,0,0,100,100,100,50.0
2100591067.mp4,0,0,100,100,100,50.0
2100591068.mp4,0,0,100,100,100,50.0
2100591069.mp4,0,0,100,100,100,50.0
2100591070.mp4,0,0,100,100,100,50.0
2100591072.mp4,0,0,100,100,100,50.0
2100591073.mp4,0,0,100,100,100,50.0
2100591074.mp4,0,0,100,100,100,50.0
2100591075.mp4,0,0,100,100,100,50.0
2100591076.mp4,0,0,100,100,100,50.0
2100591077.mp4,0,0,100,100,100,50.0
2100591078.mp4,0,0,100,100,100,50.0
2100591080.mp4,0,0,100,100,100,50.0
2100591081.mp4,0,0,100,100,100,50.0
2100591082.mp4,0,0,100,100,100,50.0
2100592002.mp4,0,0,100,81,100,50.0
2100592003.mp4,0,0,100,100,100,50.0
2100592004.mp4,0,0,100,100,100,50.0
2100592005.mp4,0,0,100,100,100,50.0
2100592007.mp4,0,0,100,67,100,50.0
2100592009.mp4,0,0,100,100,100,50.0
2100592010.mp4,0,0,100,100,100,50.0
2100592011.mp4,1,0,100,100,100,48.75
2100592012.mp4,0,0,100,100,100,50.0
2100592013.mp4,0,0,100,100,100,50.0
2100592014.mp4,0,0,100,100,100,50.0
2100592015.mp4,5,0,100,100,100,43.75
2100592016.mp4,0,0,100,100,100,50.0
2100592017.mp4,0,0,100,100,100,50.0
2100592018.mp4,0,0,100,100,100,50.0
2100592019.mp4,0,0,100,100,100,50.0
2100592020.mp4,0,0,100,100,100,50.0
2100592021.mp4,0,0,100,100,100,50.0
2100592022.mp4,3,0,100,100,100,46.25
2100592023.mp4,0,0,100,100,100,50.0
2100592024.mp4,0,0,100,86,100,50.0
2100592025.mp4,0,0,100,100,100,50.0
2100592026.mp4,0,0,100,100,100,50.0
2100592027.mp4,0,0,100,99,100,50.0
2100592028.mp4,0,0,100,100,100,50.0
2100592029.mp4,2,0,100,100,100,47.5
2100592030.mp4,0,0,100,100,100,50.0
2100592032.mp4,4,0,100,100,100,45.0
2100592033.mp4,0,0,100,100,100,50.0
2100592034.mp4,0,0,100,100,100,50.0
2100592035.mp4,3,0,100,75,100,46.25
2100592036.mp4,4,0,100,100,100,45.0
2100592038.mp4,0,0,100,92,100,50.0
2100592040.mp4,7,0,100,98,100,41.25
2100592041.mp4,3,0,100,100,100,46.25
2100592042.mp4,0,0,100,100,100,50.0
2100592043.mp4,0,0,100,78,100,50.0
2100592044.mp4,6,0,100,96,100,42.5
2100592046.mp4,6,0,100,77,100,42.5
2100592047.mp4,0,0,100,0,100,65.0
2100592048.mp4,0,0,100,0,100,65.0
2100592049.mp4,0,0,100,0,100,65.0
2100592052.mp4,4,0,100,39,100,45.0
2100592053.mp4,0,0,100,100,100,50.0
2100592054.mp4,13,0,100,100,100,33.75
2100592056.mp4,0,0,100,68,100,50.0
2100592057.mp4,1,0,100,76,100,48.75
2100592058.mp4,4,0,100,99,100,45.0
2100592059.mp4,1,0,100,100,100,48.75
2100592060.mp4,4,0,100,100,100,45.0
2100592064.mp4,4,0,100,41,100,45.0
2100592065.mp4,5,0,100,73,100,43.75
2100592066.mp4,0,0,100,89,100,50.0
2100592067.mp4,8,0,100,99,100,40.0
2100592068.mp4,0,0,100,100,100,50.0
2100592069.mp4,0,0,100,100,100,50.0
2100592070.mp4,31,0,73,100,100,25.0
2100592071.mp4,0,0,100,50,100,50.0
2100592072.mp4,1,0,100,97,100,48.75
2100601001.mp4,0,0,0,0,100,80.0
2100601002.mp4,0,0,0,0,100,80.0
2100601004.mp4,6,0,0,0,100,72.5
2100601005.mp4,0,0,0,0,100,80.0
2100601006.mp4,0,0,0,0,100,80.0
2100601007.mp4,0,0,0,0,100,80.0
2100601008.mp4,0,0,0,0,100,80.0
2100601009.mp4,10,0,0,0,100,67.5
2100601010.mp4,16,0,0,0,100,60.0
2100601011.mp4,0,0,0,0,100,80.0
2100601012.mp4,0,0,0,0,100,80.0
2100601013.mp4,0,0,0,0,100,80.0
2100601014.mp4,0,0,0,0,100,80.0
2100601015.mp4,0,0,0,0,100,80.0
2100601016.mp4,0,0,0,0,100,80.0
2100601017.mp4,0,0,0,0,100,80.0
2100601018.mp4,0,0,0,0,100,80.0
2100601020.mp4,0,0,0,0,100,80.0
2100601021.mp4,9,0,0,0,100,68.75
2100601023.mp4,10,0,0,0,100,67.5
2100601024.mp4,0,0,0,0,100,80.0
2100601025.mp4,1,0,0,0,100,78.75
2100601027.mp4,17,0,60,26,100,28.749999999999996
2100601028.mp4,0,0,0,0,100,80.0
2100601029.mp4,4,0,53,50,100,45.0
2100601030.mp4,0,0,46,0,100,65.0
2100601031.mp4,5,0,69,0,100,58.75
2100601032.mp4,18,0,13,0,100,42.50000000000001
2100601033.mp4,0,0,44,0,100,65.0
2100601035.mp4,0,0,64,0,100,65.0
2100601036.mp4,0,0,53,0,100,65.0
2100601037.mp4,0,0,70,0,100,65.0
2100601038.mp4,0,0,1,0,100,78.5
2100601039.mp4,0,0,22,0,100,65.0
2100601040.mp4,0,0,20,0,100,65.0
2100601041.mp4,0,0,14,0,100,65.0
2100601042.mp4,0,0,32,0,100,65.0
2100601043.mp4,0,0,26,0,100,65.0
2100601044.mp4,0,0,31,0,100,65.0
2100601045.mp4,0,0,17,0,100,65.0
2100601046.mp4,1,0,10,0,100,63.74999999999999
2100601049.mp4,0,0,66,1,100,63.5
2100601050.mp4,0,0,94,0,100,65.0
2100601052.mp4,0,0,97,0,100,65.0
2100601053.mp4,0,0,100,0,100,65.0
2100601054.mp4,0,0,100,0,100,65.0
2100601055.mp4,0,0,100,0,100,65.0
2100601056.mp4,12,0,100,0,100,50.0
2100601057.mp4,0,0,100,0,100,65.0
2100601059.mp4,0,0,100,0,100,65.0
2100601062.mp4,0,0,66,0,100,65.0
2100601063.mp4,0,0,82,0,100,65.0
2100601064.mp4,0,0,95,0,100,65.0
2100601065.mp4,0,0,80,0,100,65.0
2100601066.mp4,0,0,76,0,100,65.0
2100601067.mp4,0,0,16,0,100,65.0
2100601068.mp4,0,0,67,0,100,65.0
2100601069.mp4,7,0,98,0,100,56.25
2100601071.mp4,28,0,86,0,100,40.0
2100601073.mp4,0,0,90,0,100,65.0
2100601074.mp4,8,0,71,0,100,55.00000000000001
2100601075.mp4,0,0,95,0,100,65.0
2100601077.mp4,0,0,98,0,100,65.0
2100601078.mp4,5,0,88,0,100,58.75
2100602001.mp4,6,24,13,6,112,23.5
2100602002.mp4,6,0,43,0,100,57.49999999999999
2100602003.mp4,15,0,44,0,100,46.25
2100602004.mp4,0,0,59,0,100,65.0
2100602005.mp4,5,0,89,0,100,58.75
2100602006.mp4,13,0,60,25,100,33.75
2100602008.mp4,6,0,32,0,100,57.49999999999999
2100602009.mp4,0,0,97,0,100,65.0
2100602010.mp4,0,0,0,0,100,80.0
2100602011.mp4,0,0,100,0,100,65.0
2100602012.mp4,0,0,99,0,100,65.0
2100602014.mp4,0,0,100,0,100,65.0
2100602015.mp4,28,0,23,6,100,31.0
2100602017.mp4,0,0,100,100,100,50.0
2100602018.mp4,9,0,94,1,100,52.25
2100602019.mp4,2,0,100,0,100,62.5
2100602020.mp4,0,0,75,0,100,65.0
2100602022.mp4,8,0,100,0,100,55.00000000000001
2100602023.mp4,7,0,100,12,100,41.25
2100602024.mp4,10,0,100,25,100,37.5
2100602025.mp4,0,0,100,94,100,50.0
2100602026.mp4,9,0,100,100,100,38.75
2100602027.mp4,0,0,1,0,100,78.5
2100602028.mp4,0,0,100,0,100,65.0
2100602029.mp4,6,0,98,0,100,57.49999999999999
2100602030.mp4,6,0,17,7,100,47.0
2100602032.mp4,0,0,100,0,100,65.0
2100602033.mp4,7,0,100,0,100,56.25
2100602034.mp4,0,0,100,0,100,65.0
2100602035.mp4,0,0,100,0,100,65.0
2100602036.mp4,13,0,100,0,100,48.75000000000001
2100602038.mp4,15,0,100,2,100,43.25
2100602040.mp4,24,0,64,0,100,40.0
2100602041.mp4,7,0,28,16,100,41.25
2100602042.mp4,11,0,100,6,100,42.25
2100602043.mp4,4,0,58,0,100,60.0
2100602044.mp4,24,0,33,0,100,40.0
2100602046.mp4,0,0,8,0,100,68.0
2100602047.mp4,8,0,70,0,100,55.00000000000001
2100602049.mp4,0,0,100,98,100,50.0
2100602050.mp4,2,0,100,99,100,47.5
2100602051.mp4,22,0,100,57,100,25.0
2100602052.mp4,9,0,100,0,100,53.75
2100602053.mp4,0,0,100,0,100,65.0
2100602054.mp4,6,0,100,0,100,57.49999999999999
2100602056.mp4,0,0,100,0,100,65.0
2100602058.mp4,27,0,100,55,100,25.0
2100602059.mp4,0,0,34,0,100,65.0
2100602060.mp4,0,0,15,3,100,60.5
2100602061.mp4,0,0,0,0,100,80.0
2100602062.mp4,7,0,0,0,100,71.25
2100602063.mp4,5,0,2,0,100,70.75
2100602065.mp4,0,0,0,0,100,80.0
2100602067.mp4,6,0,1,0,100,71.00000000000001
2100602068.mp4,0,0,0,0,100,80.0
2100602069.mp4,2,0,0,0,100,77.5
2100602072.mp4,5,0,0,0,100,73.75
2100611002.mp4,52,0,100,98,100,25.0
2100611003.mp4,42,0,100,64,100,25.0
2100611004.mp4,9,0,100,57,100,38.75
2100611005.mp4,7,0,100,72,100,41.25
2100611006.mp4,12,0,100,35,100,35.0
2100611010.mp4,18,0,100,6,100,33.5
2100611011.mp4,43,0,100,55,100,25.0
2100611012.mp4,5,0,100,84,100,43.75
2100611013.mp4,3,0,100,93,100,46.25
2100611014.mp4,11,0,100,89,100,36.25
2100611015.mp4,4,0,100,40,100,45.0
2100611016.mp4,14,0,100,13,100,32.5
2100611017.mp4,60,0,100,100,100,25.0
2100611018.mp4,23,0,100,100,100,25.0
2100611019.mp4,41,0,100,100,100,25.0
2100611021.mp4,42,2,101,101,101,21.666666666666668
2100611023.mp4,26,0,100,82,100,25.0
2100611024.mp4,43,0,100,34,100,25.0
2100611025.mp4,67,0,100,71,100,25.0
2100611026.mp4,60,0,100,98,100,25.0
2100611027.mp4,88,0,100,100,100,25.0
2100611028.mp4,22,0,100,100,100,25.0
2100611029.mp4,0,0,100,88,100,50.0
2100611031.mp4,88,0,100,100,100,25.0
2100611032.mp4,28,0,100,100,100,25.0
2100611034.mp4,100,0,100,99,100,25.0
2100611035.mp4,100,0,100,94,100,25.0
2100611036.mp4,98,0,100,90,100,25.0
2100611037.mp4,87,0,100,89,100,25.0
2100611038.mp4,57,0,100,86,100,25.0
2100611039.mp4,71,0,100,78,100,25.0
2100611040.mp4,81,0,100,84,100,25.0
2100611041.mp4,63,0,100,99,100,25.0
2100611042.mp4,52,0,100,90,100,25.0
2100611043.mp4,60,0,100,97,100,25.0
2100611044.mp4,89,0,100,82,100,25.0
2100611045.mp4,98,0,100,93,100,25.0
2100611046.mp4,86,0,100,93,100,25.0
2100611047.mp4,89,0,100,91,100,25.0
2100611048.mp4,75,0,100,99,100,25.0
2100611049.mp4,86,0,100,100,100,25.0
2100611050.mp4,97,0,100,100,100,25.0
2100611051.mp4,50,0,100,30,100,25.0
